comment,label,label2
they are still trying to push this false narrative it's been disproven and explained thousands of times by now how many more times are needed they are seriously starting to sounds like creationists or climate change deniers at this point refusing to accept any sort of evidence and studies.,3,NOT
i'm sorry i have not heard of this thing called the wage gap is this possibly because it no longer exists?,2,NOT
there's probably so many fake npc's in this chat saying that the gender pay gap is real.,2,NOT
uh what about the wage gap between white and black people?,1,NOT
you can fire all man and employe only woman because they are cheaper when were yours geniuses and they did predicteding crisis in 008 you are only liars.,3,NOT
what people miss is that it doesn't exist and it's been that way for almost decades it's incredibly disrespectful and horrific to our ancestors who actually lived in a world and country were they were treated as an inferior property of men if you want your statistics to look exactly the same take away all mothers children stop lying and spreading these lies to the generations to come you should be deeply ashamed and also get a life,3,NOT
so women should find jobs can work flexible hours instead of asking men to take their own responsibility for the family?,2,NOT
am i only the man that makes less then females do i survive on k per year and my sisters one makes 40k per year and the other 80k per year the money goes round and round for people lel,2,NOT
why do not all companies employees be women because their salaries are lower?,2,NOT
"the 7-cents-on-the-dollar statistic is calculated by dividing the median earnings of all women working full-time by the median earnings of all men working full-time in other words if the average income of all men is say 0,00 dollars a year and the average annual income of all women is say 0,80 dollars that would mean that women earn  cents for every dollar a man earns 0,80 divided by 0,00 equals 77 but these calculations don't reveal a gender wage injustice because it doesn't take into account occupation position education or hours worked per week even a study by the american association of university women a feminist organization shows that the actual wage gap shrinks to only . cents when you factor in different choices men and women make and the key word here is choice. the small wage gap that does exist has nothing to do with paying women less let alone with sexism it has to do with differences in individual career choices that men and women make.",1,NOT
what about the fact that men are  times more likely than women to die in the workplace why does nobody talk about that?,1,NOT
there is no wage gap however there is a earnings gap after becoming pregnant women work less hours then men so they get paid less than men.,2,NOT
if i had one dollar for every gender i would have 1.79,2,NOT
theres so much more to life than money!,1,NOT
i thought this was supposed to be about the female gap,1,NOT
i hate the sound of vocal fry it ruins important informative videos like this.,3,NOT
"where is death at workplace gender gap""?",2,NOT
work same hours get same money,2,NOT
i think the difference between men and women is a load of balls.,3,NOT
where's the proof?,2,NOT
well women arr biogicly purposed to take care of kids they dont have to but it would help the child if they did a littlw morw than a man,2,NOT
if gender wage gap is real why don't just every company hire women then so much cheaper that would be.,2,NOT
yeah i don't get it 2 is not 00  i'm not a feminist i'm just looking for a good aregument against the claims of a wage gap but apparently it's an actuall thing.,1,NOT
this is a very reasonable exposition of this issue.,1,NOT
still abnormal as all your dots from the graphs you show are below the zero line meaning there's a tendency anyways towards wage gap which is the problem it is not about how big of a gap it is about the fact that there is one where there shouldn't be any.,1,NOT
"i as a man am furious the gender pay gap is real and it effects us all scarlett johansson made 40. million dollars this is just not right i only made 90,000.00 i am outraged by this horrific statistic and clear assault on my gender i'm not an actor and i don't particularly work hard but that's not the point she made millions and me basically poverty i'm two bad financial decisions from being homeless and all because i'm a man i can't wait for the pendulum to swing back my way and give me my just due.",3,NOT
i remember sometime last year one of my female classmates complained about the wage gap to which i said you along with 9 of university students in this building are art students if you want to tilt the scales get out and stop being a visual arts student. the only way women can tilt the scales if they leave the humanities and peruse more demanding careers most of them in that art building aren't even good artists anyways waste of money for them.,3,NOT
it's not a wage gap it's an earnings gap,2,NOT
i like how women born in the mid 940's had close to earning parity with men maybe that had something to do with all the men being killed in some sort of war or something.,2,NOT
in soviet union we didn't have this problem called rising intonation...,2,NOT
the wage gap doesn't exist unfortunately for all of you feminists who just want to get paid more than they do without actually earning it,3,NOT
well if women worked harder and worked to their full potential then they would earn more,3,NOT
so the video says what everyone knows men are more willing to take on higher risk longer hours graveyard overtime and spend more time with their job for higher pay women are more likely to take on part time easier hours and a more limited job scope we get it there's no such thing as a wage gap that's just misinformation about individual preferences.,3,NOT
vox the reasonable arguement didn't get their facts from biased sites buzzfeed the crazy feminist that did no research got facts from biased websites not so reasonable.,2,NOT
woman most often choose to take care of their children woman also work less hours in total then men plus you know it's illigel to pay employees less due to gender look it up site some sources grow up there are real problems like the famine in africa e.t.c,3,NOT
“the wage gap is simply the average earnings of men and women working full-time it does not count for different job positions hours worked or different jobs it has nothing to do with the same job it has nothing to do with discrimination.”,1,NOT
let the private businesses and company's pay whatever they want if you don't like the pay move on...,3,NOT
looks like i have to deal with this untrue misleading garbage just to watch the interesting stuff you post.,3,NOT
question for most of your charts the y-axis is littered with .2s or 0.3s and i want to know what they mean.,1,NOT
the biggest thing that no one has mentioned is the fair pay act of 3 it is illegal to pay some one less for the same job my question is why there are not lawsuits for breaking the law oh because only like 0 have been filed so far and more than half of those were found not true.,2,NOT
shouldn't the conclusion of this be maybe women shouldn't be expected to earn the same as a man while also having to shoulder the majority of the burden at home maybe men take on more domestic responsibility or accept that they may have to provide more financially if they expect their wife to run the home and raise the kids.,2,NOT
so what's the solution to this problem my liberal comrades use government power to force men to stay at home and take care of the kids more or force employers to change schedules so we can fit them around women's needs or better yet both!,2,NOT
take note women men aren't worth a fart,3,NOT
i cant believe fox posted the truth for once!,2,NOT
despite saying all this in the video i'm still viewed as sexist when i shoot down 0 of the pointd feminists try to use and fully supported the other 0 and to tell them things aren't as bad as you are trying to say it is even though there is things that need to change still stuff like this is why i stopped supporting feminism.,3,NOT
that it does not exist,2,NOT
i don't care about this video at all but color in your bar graphs correctly for crying out loud,2,NOT
number of female ceo's too damn low number of female coal miners just fine.,2,NOT
this is surprisingly neutral it's a refreshing change.,1,NOT
there is no freaking wage gap u are so dumb oml,3,NOT
there are two sides to it the gap on different fields is what people look at but women tend to go into lower paying jobs to begin with but then there is the argument that if a man and a women are doing the exact same job and let's say they started on the exact same day and can work the exact same amount of hours the man still seems to make more over all,1,NOT
what people miss is there's the fact that it doesn't exist.,2,NOT
so your pretty much saying the wage gap exists becuse females tend to be less flexible becuse they have to take care of the family more often,2,NOT
so in a nutshell it's not sexism,1,NOT
"come on you want to get rid of schedules just so that wives can be worked to death easier why can't we just work to create an environment where women don't feel like they have to be a slave to their husbands there's no reason they should take the majority of the work raising children unless they want to that is but still i don't like the idea of saying oh you want to work two jobs give up on all your dreams slave away in the kitchen while your husband and children watch tv okay then let's help you make that possible"".",1,NOT
there is no gap.. if you consider habits hours education experience... take a men and a women that have everything above the same they earn the same money for the same job.. why did you hide that in this video?,2,NOT
"""what people miss about the gender wage gap it doesn't exist the end second long video",2,NOT
would like to see that pretty cool looking wage gap diagram at minute mark for men and childless women hell include all if you want no need to have the x axis being average pay),1,NOT
this is way better than that horrible liz plank video you did on this same subject a while back.,2,NOT
make 0k im male what about muh wage gap or how a woman in the same job gets percent less pay but gets more health care coverage.,2,NOT
that vocal fry tho.,3,NOT
'chef is definitely not a job with flexible hours.. that being said i really enjoyed this video thanks vox!,1,NOT
good job vox interesting info with facts that comments against common notions instead of just following them a good step in the right direction.,1,NOT
female tennis players earn the same in major tournaments for less work.,2,NOT
imagine earning 60.00 dollars and still complain that u earn less than men,2,NOT
the problem is that in the current american culture we keep wage/salary a secret somehow thinking that it's shameful or private or something and putting a huge taboo on revealing what we are paid to our coworkers when i worked a job that gave me access to payroll data i was shocked how much salaries varied between people doing exactly the same job who had identical experience and tenure when there are many jobs like that then the statistics become hard to extract the gender wage gap from the overall inexplicable wage disparities if every company published how much it paid each employee then we could figure out the breadth and depth of the gap.,1,NOT
my dad makes more than my mom doing the same engineering job they always meet the minimum production rate they don't grade production unless d or f which neither has gotten my mom hasn't taken maternal leave my dad i think yes he had to my sister to and from school even sporting events while my mom never went unless in the car with him hours don't matter as long as you are close to  or met  hours she's not going to complain when she loves her jobs and has multiple friends.,2,NOT
its a myth if girls were truly paid less buisnesses would hire only women bc they would have to pay less,2,NOT
literally just listen to the first  seconds of this video,2,NOT
i find it interesting how this video could also tie in with the lack of paid maternal and paternal leave women who take time off for a baby do not have to be paid leading to the wage gap yet someone has to bring in money so men are expected to work even if they want to stay with their child it's a bad situation all around.,1,NOT
male stripers don't get paid as much as female stripers...,2,NOT
hey it must be sad to have a job where you study something that doesn't exist,3,NOT
lol idk why i clicked this but pls tell me if this is another dumb feminist or someone normal i dont want to get cancer,3,NOT
and the comments are a war zone why am i not surprised what's interesting is that she's basically saying similar things that christina hoff sommers has said in a video i saw a while ago it's similar points but their conclusions are different this video has more stats and research if you all are getting upset about findings that academics have made cause of their research then i'm not really sure what to say to you.,1,NOT
tl:dr there is no wage gap there is an earnings gap meaning all men put together earn more than all women put together which is because men work higher paying jobs more dangerous jobs and more hours for the same exact work and same exact hours men and women are paid the same.,1,NOT
the thing is it doesn't exist woooaaahhh,2,NOT
what's also missed is that as men are progressing up the career ladder many of their female counterparts are taking time off work to have children no woman is going to be offered a raise then.,3,NOT
if the wage gap existed where men make say 0 an hour and women make 7 an hour then why not only hire women why pay men the extra  when you can save that by paying only women?,2,NOT
here in new york women actually outearn men!😊,1,NOT
...that it doesn't exist.,2,NOT
why do you hate women raising the children.,2,NOT
i make the same or less then all the women i work with but not a one of them will stack a palette of  pound boxes you want a pay gap to go away then get rid of the work gap.,3,NOT
what do they miss about the wage gap it doesn't exist,2,NOT
i took from that last seen.. a female lion tamer female ice cream taster and female writer should make the same as a male doctor.. seriously?,3,NOT
its more complex than the  cents figure ok but the unfounded assumption that there is a problem and that its unfair to women is still just asserted because i guess thats the culture we live in you have to wimminworst.,2,NOT
i'm just gonna put this out here 5000 dollars is not 0 less than 00000,1,NOT
25 is not 0 less than 00 at most it's 0 of 00.,1,NOT
women choose to do more for children because generally they like taking care of kids and men like working more hours and being the bread winner,2,NOT
i thought your salary except government depends on your negotiation skills,2,NOT
incorrect.woman are paid the same there was an entire law put in for this situation.idiots.,3,NOT
question.....if women get paid less then men wouldn't it be advantageous for a business to hire just women in order to save on operating costs ...,2,NOT
so what you're saying is that because of the disproportionate amount of women in lower paying fields and/or raising children working less or innumerable other circumstances that prevent them from working in higher wage employment or recieving bonuses or raises statiscally speaking the wage gap doesn't really exist.,2,NOT
it doesn't exist,2,NOT
huh i went to the most liberal biased news source i knew of and i'm impressed vox covered this very well and i don't feel as if it's biased.,2,NOT
she just explained why the wage gap doesn't exist,1,NOT
it has a lot to do with aspirations upbringing and education environment/location/'privelege' and even career choice... obviously an underwater welder who works a week welding under the ocean for full 12-1 hr day and living on site for a full week and going home for another two or what have you will make more than a chick who just goes and does nursing.. women tend to take far less risks especially when it comes to their lives knowingly/consciously anyhow) there are jobs that pay danger pay i can guarantee you will find a largely male workforce for said types of employment/career thank you vox for being reasonable and having some common sense....,1,NOT
the comments are filled ignorance smh,2,NOT
so basically it does not exist?,2,NOT
it's almost as if men and women have different preferences and are more inclined to make different life choices haha,2,NOT
you'll get paid as much if you do as good a job,2,NOT
"sorry 50,00 is not 6 percent less than 00,000 it is 0 of 00,000 or 0 less... obviously semantics but it changes the of the statistic pretty heavily.",1,NOT
you're so close vox i can see it in you you're so close to realizing that wage inequality is not a bad thing.,5,ABU
what i got from the video is that men need to actually start taking care of kids i mean 7 to % yeah the 7 left are equal but still that's pretty stingy considering you have a : chance of having things fair or having to do more work.,1,NOT
we also miss why there is sbout 0 reasons,1,NOT
women working aren't attractive at all sorry dried up cat ladies.,5,ABU
"the only word that needs to come after wage gap is myth"" vox is fake news.",3,NOT
moral of the story you can't have everything.,2,NOT
finally an intelligent video it get many things wrong and miss some things to consider but holy moly finally a feminist video that uses logic instead of feelings thank god vox keep it going,2,NOT
there are some rare fields that women earn more then men like construction but they also make up less than  of the workforce so like small victory mmmhhhh |,1,NOT
but does it matter,2,NOT
so according to the comments we either live in a perfect society where every single person is hardwired to treat everyone in the exact same respectful way or we live in a society where we have a male dominant entity that hates women and makes employers pay women less nevermind facts and details nope facts don't matter one side must be the unquestionable truth and research doesn't matter unless it contains a catchphrase that vaguely backs the agenda i support.,2,NOT
i think most people already knew this save radical feminists who think it's all about sexism and extreme sexist men who think there is no sexism,3,NOT
i use to like vox before yhis,3,NOT
omg the vocal fry is out of control.,3,NOT
conclusion kids are to blame ?),2,NOT
0:5 100k after business school and 250k-400k after years is this harvard or something this seems like an awful lot?,1,NOT
people also miss that there is no proof that the wage gap exists,2,NOT
wage gap is fake,2,NOT
can someone explain why this video has a bunch of dislikes i honestly don't understand seemed like a decent fact-based video to me did i miss something?,1,NOT
"is her accent normal i'm a foreigner so i can't tell but she sounds like a jimmy fallon impersonation of a teenage girl eew"" i probably misinterpret her intonation the content is very interesting and i find her viewpoint very interesting.. but i couldn't shake her accent)",3,NOT
look it is a dis-honest to demand for income equality between men and women women get maternity leaves when they're pregnant men don't so demanding to get paid for the time you don't work is not nice men are not hesitated to work long hours or even being asked to work long hours women can't work for long hours and they literally need not we live in a capitalist economic country where one earns as much as he works we don't live in a socialistic economy where what you earn is regardless of how much you work equal pay between sexes is not really practical.,3,NOT
an other solution ti close the gender pay gab could be by making more and better kindergardens and places you can bring your child when it is sick.,1,NOT
the wage gap does exist but it's not about women getting paid less it's about women choosing jobs that pay less than men do why do women choose lesser paying jobs it's not because they need more time to take care of their kids not every woman has a child it's because of the way women are raised if you walk into the girls toy section of a store it's filled with baby dolls and lots of other toys that are associated with taking care of children and things that are considered feminine other videos about the wage gap will point it out women go into pediactrics over brain surgery all the time i'm sure there's more but i'm not aware enough of the job market right now to know if this wasn't a sexist problem then women wouldn't be choosing lesser jobs than men in the first place.,1,NOT
the stat that said that women still did the majority of child care despite both parents being in full time jobs my initial thoughts were  how many hours overtime is the man doing  what are the couples professions is one say a receptionist and one is an industrial engineer it was not stated but elsewhere in the vid it shows that woman as a group earn less per year than a man so you can infer that the full time woman is still probably working less hours in a lower paid job than her husband that said both parents should take a more equal role in child rearing than still seems the case today.,1,NOT
what wasn't mentioned is that women are generally secondary earners for a family taking part-time jobs only to supplement the couple's gross earnings but that would have really pissed off the feminists...,2,NOT
the comment section is just as idiotic as you would assume.,3,NOT
so since men get more you should treat men bad oh i see now look who became bad pls i just wanna have equal the same,3,NOT
i wonder why people care what gender makes more or less at the end of the day male and females husband and wife bring the money back to the household and spend it together i mean seriously why do you woman think that we men work so hard we work hard to provide for our family and give them a better future if we only thought of ourselves trust me we would work days a week and party days,2,NOT
it aint real,2,NOT
ah a video about gender i expect the comment section to be very peaceful full of respect and unbiased.,2,NOT
its about averages can't you fools math?,3,NOT
the wage gap is simply the average earnings of men and women working full time it does not count for different job positions hours worked or different jobs it has nothing to do with the same job it has nothing to do with discrimination.,2,NOT
i suspect a slight bias.,2,NOT
or men could do cooperate equally with their kids and their house,2,NOT
in order to conclude that the wage gap is a problem you have to start with the presupposition that  the only thing people care about is money and  women have no will of their own and are simply puppets subjected to the world men choose for them.,2,NOT
so it's not sexism.. really running out of issues there feminists.,2,NOT
this has been completely debunked it is a lie they dont want to go by hourly pay hourly pay the wage gap is insignificant!!! they have banned this question look it up!!!! a man works more hours!!!! the females want to get paid the same amount for less work!!! this is proven!!!!!,3,NOT
so womens get to spend time with there kids and make different decisions what's the problem?,2,NOT
"i have to say i'm happy to see a middle-left leaning formerly very left leaning outlet like vox talking about what the actual controlled numbers say about the earnings gap instead of just parroting the woefully inadequate statistic women only make 7 on the dollar to men"" way to be more objective and take a deeper dive for the truth then many others i've seen.",1,NOT
exactly if women can be paid with such a low salary then why not most companies hire women instead of men for certain jobs there are reasons for these wage gaps and it's not merely women are seen as being incompetent women are expected by society to dedicate their time for their family while men are expected to feed his family so men can spend more time on their jobs.,2,NOT
it's illegal to pay someone less because of their gender since 963,1,NOT
if they could pay women less just hire all women but they all get paid the same.,2,NOT
there will always be inequality there is no utopia.,2,NOT
if there was a wage gap we would simply only employ women.,2,NOT
you dont get paid for being a parent..the buisness isnt the rd parent in the relationship to thats your own problem,2,NOT
so i lost my mind over this who the hell gets 00k year out of business school!,2,NOT
this is what milo yiannopoulos ben shapiro and the alt right have been trying to say for like the last years,1,NOT
yep is the gender winge lie,3,NOT
this was incredibly useful and interesting if we truly want to make a change fully understanding what is going on is the best way to do so good job vox!,1,NOT
so your saying if i male go and get a job at mcdonalds and then a female goes and gets the same job that we get payed different i call bullshit,3,NOT
whats that song starting at :28?,1,NOT
what a surprise a woman complaining about something,5,ABU
you're showing old data though why don't you redo this video with 01 data maybe then you might actually convince me and many others,2,NOT
if you are using terms like feminazi or fembitch you are missing the whoooole point representation matters words matter you saggy white boys are running around crying because someone called us out on a legacy of privilege why do you feel threatened by a peer trying to get the same cut that you get because you are sexist cry babies.,3,NOT
except it really doesn't exist because if a man and a woman both work the exact same job have the same quality of work and the same hours they will get paid the same wage gap would only be a real problem if women were getting paid less for the exact same work that's just discrimination the wage gap only exists because of how they measure wage difference.,2,NOT
your conclusions do for logically follow from your argument that there is a wage gap.,2,NOT
i can't with the vocal fry i need it to stop i can't take people seriously if they sound like silly bimbos.,5,ABU
doesn't exist,2,NOT
if women get paid less then why aren't all companies hiring women nowadays?,2,NOT
there is no wage gap it is literally illegal to pay women less women make 7 cents for every dollar a man makes because there are less women working and less women working high-paying jobs statistically women are shown to be less likely to ask for raises than men women have equal rights there is no patriarchy holding you back 9 of people in america at least believe in equality for everyone go watch a video on the wage gap besides this one) it's been thoroughly debunked several times feminism is cancer.,3,NOT
as long as everyone has the opportunity i don't see any problem.,1,NOT
isn't it illegal to pay women less than men ,1,NOT
there's an earnings gap not a wage gap.,1,NOT
"$200,00 is now poor lol 🤣🤣",1,NOT
ahahahahaaaa this is so much fun ahahahaaaa,2,NOT
why do they always point to women doing the majority of child raising like men need to do halve that work to on top of the fact that they never say yes women do most of the child raising and that's because men still pay either though taxes/child support ect the majority of the cost of child raising.,2,NOT
the gender pay gap is a myth as proven by the video women desire a more balanved lifestyle more than men men are more likely to work more and harder therefore they get more pay also if your employer is paying you less than a man that's illegal so why don't we see millions of lawsuits every year for discrimination?,3,NOT
this also forgets to mention that there are far less women then men to get tech and engineering degrees and that is by choice of the individual women themselves you dont see a ton of men going into nursing because its not what a vast portion of men want to be doing women dominate nursing because a lot more of women value that field of work and lets face it some fields of work are more profitable then others.,2,NOT
why do women always try to compare themselves to what men achieve can you go somewhere else and invent your own standards?seriously....have your own business methodology no wonder why alot of women feel inferior in a sense don't try to be better than men or earn more than them or have any sort of measurement against them do your own thing be unique.,3,NOT
crush the patriarchy like you're crushing that puss,2,NOT
there is no such thing as a gender wage gap that would be highly illegal so stop trying to push the feminist narrative that has be debunked many times over.,2,NOT
the fact people who say that the wage gap actually exist disgust me if you are a company all you care about is profit then no men would ever work ever again because all companies would hire women because it's less of an expense it is also income not wage income is less because it is proven that women don't work as much as women and does not work as much overtime as men americans all live in a very very privileged life and the fact that you say women are less then men is just an excuse for their failures the fact that men have to pay more for car insurance is that definition of institutional sexism so don't say pink tax is a thing the fact that i have to go to the korean military to regain citizenship and a women doesn't is inequality.,3,NOT
"people claim that it's a myth and demand the statistics to back it up you give them the data and statistics to back it up and suddenly it's asinine arguments like oh it's really an earnings gap not a wage gap"" etc semantics i'm pretty sure we all understand the sentiment here the arguments presented in the video are still sound regardless of what you want to call the issue at hand and then there's the argument see it's a lifestyle choice because of work hours it has nothing to do with gender!"" cut the bullshit we all know women have historically been discouraged or forbidden from working in order to rear children and that this is still prevalent in our culture today it is a gender issue one that's so deeply permeated into our culture that people don't even recognize it because they choose to ignore the sociological/anthropological reasons as to why this is.",2,NOT
women take more responsibility for child bearing because they have more of a natural instinct for it this is such feminist bullshit also hate this woman presenting the video annoying voice and pissy attitude poor video vox!,6,ABU
recent studies show that the wage gap only equates to  cents to the dollar,1,NOT
"are you kidding me id love to make over 50,000.. keeping this wage gap to only people in college is dumb a lot of people don't have college graduates and would love to make 100k a year when talking about the wage gap why don't we talk about the wealth gap i can't care about a gender-based wage gap when so many people are in poverty sorry just my two cents",2,NOT
a gender wage gap isn't gender wage gap really,2,NOT
in order to close the gender pay gap make the total earnings of women the same as mens you'd have to stop women from having babies so being that the only set of countries where this lunacy is being pushed is western countries what's being advocated will result in the end of the white race not to mention laying the precedent for communist equality of outcome society so in short end of the white race and communism and the mainstream media is pushing this out in the west you should be asking who owns and controls the media and why would they want to bring about the end of the white race and introduce jewish invented communism?,5,ABU
well since men earn more doesn't it make since that they keep working while women take care of the kids but also who cares.,2,NOT
"if we really care about gender equality then why focus only on the wage gap"" there's an employment gap a workplace fatality gap an education gap a mental health gap and an incarceration gap.",2,NOT
i will never understand why this has been so politicized.,1,NOT
there is no wage gap for like for like jobs.,2,NOT
why does it have to be about gender maybe the men got rewarded for harder work better performance i mean it doesn't have to be about gender just about who does better.,3,NOT
scientists have flexible hours... are you insane.. most scientists work their asses off over hours they barely have time to do anything else.,2,NOT
so women get paid less because they take care of their children and do more housework and work for less hours for the same job than men ok so feminist myth debunked that for the same amount of time worked women get paid less its quality and quantity that matters to make money so money quality of work x quantity of time given hence even if quality of both genders remains same the quantity of time poured by women is less because of her maternal instincts which should not be booed by feminists i respect good mothers who pour in a lot of efforts in their job as well as to their kids men and women are simply just different if we try to make them look equal or make either gender be superior then its wrong proud egalitarian here ),3,NOT
omfg fix your intonation please preppy college girl accent is not pleasant to listen to.,3,NOT
the thing you don't know about the wage gap its fake!,3,NOT
men are ten times as likely to be injured or killed on the job that  cents we earn it.,5,ABU
so moral of the story if your in business dont have kids,1,NOT
reason for the wage gap women read romance novels men read business books.,3,NOT
wow the land of make believe where wage gaps exist.,2,NOT
not a bad video but 0 less of 00k is not 50k 1:1 min),2,NOT
"16,00 triggered feminists",3,NOT
if women were paid less why would anyone hire men?,2,NOT
look at who work at fast food restaurants or grocery stores and you see mostly women....they choose they bullshit ass jobs,5,ABU
equality of opportunity equality of outcome,1,NOT
why do people hire men at all if they can hire women for the same work and pay them less honest question.,2,NOT
it doesn't exist in fact in many jobs females make more,2,NOT
i'm still not convinced i'd like to see a study showing how often and how strongly women negotiate higher pay compared to men.,2,NOT
what people miss about the wage gap is that it doesn't exist.,2,NOT
a great video but there will most likely always be a wage gap because a man who works longer and more often should get payed more than a woman who doesn't and vice versa.,2,NOT
the wage gap exists for more than just reasons jordan peterson speaks about how there are about 6-2 factors that contribute to the wage gap potentially some contribute more than others or perhaps not one of the factors is discrimination against women that women activists hate so much despite the factor being a mere  of the issue.,2,NOT
the only possible way to kill all wage inequality is by helping to make sharing wages a normal thing,1,NOT
i figured being a vox video that it would have a leftist agenda but was very well balanced nice work great video informative and accurate companies aren't actively discriminating its due to biology and biased cultural tendencies to leave women with larger burden of housework leading to them being unable to put as much focus on their careers also i'd mention men have biological advantage in physically demanding roles which often pay well,1,NOT
soooo glad i'm not having kids!,1,NOT
as a feminist i apologize for the sjws and radfems who turn a blind eye to the truth in favour of some skewered womyn are opreesed!! bullshit,3,NOT
i think vox finally got something right,2,NOT
children decrease your income and increase your expenses significantly which is why i never understood why some people choose to have them does anyone know the percentage of children who were actually planned for those that were planned what were the reasons such as pressure from parents pressure from spouse etc some people will tell you they don't regret having unplanned kids but they're just making the best of the situation since they could've chosen them later or never at all if having children was so great then sex wouldn't need to be so awesome it's life's biggest scam!,2,NOT
"how can you take what she saying seriously when she can't even state facts correctly not to mention willfully leaving out key parts of the argument when she says men make 400,00 and women make 0 less that means they make 160,00 what she meant to say is they make 0 of what men make at that time which was the 250,00 she told us 1:10) if she can't understand that what she said is wrong in a heavily funded and scripted show how can we take anything she says seriously how can someone someone mess up presenting facts to people she clearly isn't used to looking at facts and breaking down statistics like educated people do i wouldn't put it past her if she doesn't read statistics because they almost always go against traditional liberal beliefs.",5,ABU
does vox know that it's illegal to pay a woman less for the same job?,2,NOT
disclaimer not trying to start a fight so basically the wage gap is caused by women them selves for their lifestyle so in essence it's not a problem that we are facing but a scheduling inconvenience,2,NOT
that video is so stupid...,3,NOT
that it doesn't exist?,2,NOT
there's also the fact that women on average go to the doctor more often takes more sick days and works less overtime this is not to say anything bad about women they are usually and i dare to say of course on this more likely to be the ones that take care of children and do chores around the house besides if you earn more than 00k dollars a year before tax then there's nothing to complain about.,3,NOT
while this is interesting and re-contextualizes things neatly you've gotta wonder why literally all statistics show that women earn less even if it's not as big a gap as is usually mentioned we went from 0 to 0% is uplifting but it's also still 0% plus all the data you mention talks about women in positions of relative privilege so…of course they have it less bad than the average woman does.,1,NOT
isn't that an income gap and not a wage gap then?,1,NOT
people get paid by their performance look at the nba and the wnba nba makes more because the men are far more entertaining then women because they are more athletic(so they can dunk and do flashly moves) dont think so you think wnba players are the same as nba players well is there a dunk contest with wnba players nope lets face it in reality men are far more superior then women we are better then women in everyway dissagree with me again well look who won woman of the year in 015.,6,ABU
this is a better way to look at it.,1,NOT
thanks you for being objective but is any of this accounting for how women on average work less hours overall or are less likely to push for longer hours and promotions and what about manual labor any kind of gap would be generated by the fact that there are significantly less women in those fields but i'm sure findings will reveal that on an hour to hour basis the place to begin that women make exactly as much by the hour.. seeing as anything other then equal pay is illegal and institutions and organizations exist to enforce that the gap is misrepresenting the stats by the fewer collective hours otherwise the bbb or someone would be stepping in which goes to show you can't fix something that isn't broken if i could fix anything it would be that feminism would be defined as superiority instead of equality since it's not about equality it's about revenge things were so unequal for so long that now they have to be unequal the otherway instead of balanced like they should.,2,NOT
this confirms what i've suspected for ages having children is a massive waste of time money lol,2,NOT
didn't watch but instant dislike one more feminist video from vox and i'm unsubbing,3,NOT
so the solution is for women to stop having children?,2,NOT
vox didn't say that the wage gap was not down to patriarky which would of been nice to shut up some feminazis,5,ABU
this video didn't acknowledge the large amount of women who do not have kids are are still paid lesser than their male counterparts my seniors who have graduated my law school were paid lesser than the men when offered the associate post maybe it's it just about kids.,1,NOT
this video was really well explained and informative it shows that the wage gap is real but not for the stereotypical reasons that are being put out,1,NOT
18k of dislikes are the crazy femnists who can't handle facts.,3,NOT
i really wish that they would have covered the blue collared skilled labour jobs that's a whole different story the gap is huge when it comes to pay and advancement between the sexes.,1,NOT
cue the comments against the wage gap despite the video pretty much debunking the generic argument from the left.,2,NOT
maybe the wage gap is larger in business fields because the hours tell to be more flexible so women are more likely to take more time off to care for their children and therefore may not be as productive or meet as many quotas as their male or childless counterparts?,2,NOT
so there's no discrimination...correct ,1,NOT
94 of people who die at work are men  are women why do feminists never talk about this?,2,NOT
it should be equal wages,1,NOT
gotta love it how vox uses ww showreels to exemplify the amount of women used in hard labor jobs when men were less available because they were drafted to fight wars.,2,NOT
or women could just be more flexible with their hours like men are,2,NOT
gotta love feminism bashing women who want to stay home and raise their kids it's almost like raising people is more important than money or something,3,NOT
a lack of action does not imply a negative action i think the biggest reason people think of the wage gap has some patriarchal influence is their firm belief that everything is a zero sum game they are unable to see that free trade and laws protecting the individual can help both parties without hurting a third party a third party is only hurt in the fact that a transaction may have not been completed individuals should have every right to pay for whatever they want when both parties benefit and nobody loses especially when purchasing or selling labor.,3,NOT
there's multiple factors when it comes to wages like different bosses education levels how long you worked there and even what college you went to plays a factor it's not your gender that dictates how much pay you get.,2,NOT
surprisingly non-sjw for vox,2,NOT
it's hard to like listen to you seriously like when you talk with vocal fryyyyyy it sounds like you need a lozenge.,3,NOT
there's only two possibilities here women are ignorant of the fact that more demanded skills more hours and more experience=more pay or they are trying to justify getting something for nothing victim status can be used as a weapon never forget that.,5,ABU
i believe this is inaccurate i make just as much as my male and pale counterparts just find a good place.,2,NOT
this information doesn't take into an account how men usually work much more hours than women more hours more money.,2,NOT
i would argue that modern feminism and equality has made it harder for women,2,NOT
"did you count college drop outs,high school drop outs,the difference in job fields when it comes to pay and ect.if you did then you would know that the pay gap isn't caused by sexism but the decisions people make in college and highschool example one kid has a major in art the other has a major in chemical engineering which would pay more people would say chem engineer but what if the artist was incredibly talented and had good advertising skills than that artist would pay more no matter the gender so if the chem engineer was male and the artist female would you say i'm wrong plus what if said artist decided to do commissions by companies and also bid paintings online so now do you think that the female artist is no richer than some one like steve jobs so through those decision's the artist is rich while the engineer is the average male but what's the difference the only difference is the one is talented while the other has no talent nor exceptional education in the field so the only one that's to blame is himself for not picking the most suitable job i'm thirteen and even i can tell some of what you said was bs! ^∆^)",3,NOT
