comment,label
a lot of people use this explanation as an opportunity to be complacent in preventing workplace inequality it's fine that women are paid less because they take care of their kids sucks for them such is life. in reality workplaces should be child friendly in that they offer support to working moms working moms are citizens too and should have equal opportunity in the workplace they shouldn't be punished for yielding a new generation.,NOT
chipotle has great vegan options! get a veggie burrito just say no cheese and no sour cream  also cinnamon twists from taco bell are vegan! and trader joes has some bomb soy ice cream,NOT
u havent posted a video in daysssss,NOT
this is so so amazing i just hope people don't beat her up if she's not 00 vegan from the start and scare her away because this is so important.,NOT
woop! i knew she'd come around!!,NOT
this video didn't address race at all white women make even more than women of color typically and i feel like you can't have a conversation about wage gap without addressing that did women of color also earn closer to what white women earned in jobs with more flexible hours?,NOT
how do they have an advantage they're running,NOT
the meat and dairy industry is gonna start some really dark measures very very soon.,NOT
7:5 from one troll to another lol,NOT
oh no trish.. no...,NOT
happy whole food vegan here let's promote a true and nutritive plant based diet and not so much these overly processed faux meat and cheese they're good occasionally but can't be staples these are transition products. but if you really wanna get all the benefits of a vegan diet and impact as little as possible the planet cook your own food choose fresh products fill half of your plate with veggies everyday and don't encourage compagnies like tyson and other animal abusers brands just because they made a tasty veggie burger come on....let's stick to real food:),NOT
don't they hormone boosters or some shit ,NOT
i have never clicked a video faster i've been vegan for around months and it makes me feel and look so much healthier be sure to buy very dense fruits such as mangoes and dates  water-based fruits have less calories and will leave you feeling pretty hungry throughout the day another thing you can make are vegan burritos with beans rice avocados and you can add beefless crumbles if you'd like i 10 recommend gardein meat substitutes if you begin craving meat  their chicken tenders beefless burgers and pork sliders are so delicious remember to carb the f** up potatoes rice and healthy breads and pastas are your best friend make sure to check the breads and pastas for eggs and milk) they do not make you gain weight but provide glucose to your brain and keep you from being hungry throughout the day you should do a vegan taco bell mukbang! everything there could be made vegan i love the layer burrito with no cheese no sour cream and add potatoes and pico! xx,NOT
heyy freelee could you please make a video on why you have to carb the fuck up caus i was talking to my mom about becoming vegan and she still doesn't understand,NOT
the people who disliked are radical feminists.,NOT
what if i kinda don't mind being a guy in a way but i prefer and want to present myself as female am i still considered trans?,NOT
she shouldve done a bit more research before making her video and told everyone from the start its not a troll video and shes 00 serious i do think she is genuinely super confused about her identity.,NOT
when you have no content left...,NOT
it's an earnings gap ughhhhhhh,NOT
u can be gender fluid and have he/him pronouns but calling yourself trans is offensive,NOT
here is a challenge for people who believe in the gender pay gap find me a man and a woman who's salaries differ when they both work in the same industry for the same company and perform the same role as well as work the same hours have the same experience qualifications and education while being the same age don't worry i'll be waiting.,NOT
until women start preferring cute men who make substantially less money than they do nothing will change men work longer and harder to make more money because it gets them more access to more pretty women.,NOT
i'm a bit confused so the wage gap exists but is different in different job fields or does it not exist,NOT
she's not trans she's doing it for attention,NOT
i can't believe half the ads on tv etc are meat and dairy products and that corporate slave who calls himself a journalist murdcoh's cock puppet.. what's his name? who crawls to serve the meat industry.. yeah...,NOT
i don't think i've ever seen so many dislikes on a video bravo 🙄,NOT
if you're craving anything aka like pizza or whatever the gardien vegan pizza pockets are soooooo good 😍 as a person who was transitioning into veganism it's so good and will keep you full ps love you ️,NOT
trish remember you can buy vegan cook books and online recipes tofu is a great alternative for meat and talk to a doctor about protein deficiency because you need to make sure you do this the right way or else you'll fall back i'm not vegan im just educated,NOT
you love meat inside you tho,NOT
you probably need rice,NOT
there are a few good points in here but with the amount of bs and lack of research they are overlooked i implore ya t to do some research on gender fluid also never relate someone who is lgbtq to someone with a disability that's all i got. for now.,NOT
why do you think that women gravitate toward industries such as social services and education perhaps it is because those jobs facilitate child caring duties it is undeniable that the majority female children are raised to see their mothers taking the lead in this regard to the point that even on an unconscious level careers can be influenced by the structural demands on women the disparity between women and men is not just on an income level.,NOT
trisha just made a video of her emotionally eating cruel animal products please respond and help her see that it doesn't have to be animal products she eats when she's upset that she can eat whatever plant products and make her feel satisfied and make her feel better,NOT
does she realize how offensive this is to gigi one of her best friends on the platform who is actually transgender like please sit down and do your research before blabbing on the internet for attention that's all this is it's just for attention so just report the video and move on,NOT
honestly just that clip of the farm to fridge in this vid made me go vegan.,NOT
what i don't get is how vegans try to push it on other people i'll eat what i want and you eat what you want i don't push eating meat and such on vegans so they shouldn't push going vegan.,NOT
go for it you can do this!,NOT
your so hot😍😍😍,NOT
this support is amazing honestly my view on freelee have changed for the better and it's nice to see all the positivity,NOT
girl is savage i love it ,NOT
yas trisha!!! keep eating fruit because your body does this awesome thing where it takes amino acids and turns it into protein!!!,NOT
yay for vegan love u even more trish ,NOT
she accomplished what she wanted though attention.,NOT
never bought merch before but i find myself sitting here awake at am still not having slept yet binge watching your videos and now i wanna cop some merch😭😭,NOT
im so proud omg!!!! im vegan and i hope you love the lifestyle ️❤️❤️❤️❤️,NOT
this video is lovely freelee! keep supporting trish because like you said she may make an impact on the community ,NOT
also as a vegan starbucks barista i know that all our frappicinos taste great with soy because its vanilla flavored!,NOT
"duh there boys""",ABU
there is no question about it they do have an unfair advantage the only question is why are they allowed to compete against girls.,NOT
great video  much love from switzerland freelee 3,NOT
so these get first and second place breaking all sorts of records along the way and try to say that it was a fair race and everything are the transgender that mentally unstable?,ABU
y'all i'm confused ,NOT
love these women not cheap hole fem,NOT
“do i think i'm transgender?-absolutely do i identify with my natural born gender? 000% trisha k19,NOT
ik you probably won't respond but i was wondering if you could like show some diets or those slaughterhouse videos to see a vegans backstory or perspective because i am considering vegan as well thx to you,NOT
i have nothing personal against lgbt yet even a baby would know this is unfair...stop,NOT
i am a conservative i am a christian(naturally a poor christian) i know that the whole lgbtq+ i believe the trans movement is a farce and most people are just misguided and mislead they are used for an agenda i have no problem calling a transgender person by their preferred pronouns but i won't call a biological he a she or vice verse but you ms white i have no issue saying she” you are one-in-i-don't-know-how many.,NOT
i just want o buy food that wont take away my health in any way and preferably reverse disease.,NOT
when i saw the notification for this my jaw dropped,NOT
just subscribed to u again 💕,NOT
we do it to ourselves and that's why it really hurts.,NOT
i'm so happy veganism is blowing up because it will soon reveal just how unhealthy it truly is with all the ex vegans coming forward only those with low iq and zero research skills believe the vegan propaganda docos like game changers veganism has a super high drop out rate you will look forward to losing your period brain fog insomnia constant hunger irritability bloating weight gain acne muscle loss depression anxiety nose bleeds losing teeth etc yes its very healthy and natural....not,NOT
oreos are vegan just sayin,NOT
ok let me get this right girls get man when guys say we are superior than girls but when something like this comes up girls wanna say oh no guys are better than girls at everything,NOT
my experience has been that i find a greater majority of men at an executive level than women but i see far more women at middle management roles there will be a trend shift as women take on more and more executive roles it seems inevitable.,NOT
i wonder if she watches her videos before she posts them,NOT
so proud xxxxxx,NOT
"""this isn't sexism it's just common sense well i found my new catchphrase",NOT
i'm vegan and i'm 1 it gets easy once you get used to it does that make sense???,NOT
i hate this chick trisha she's just screaming for attention 🙄 you speak the blaire love you!,NOT
oh my.. i never thought i'd see the day i saw something sensible as a youtube ad the day has finally come to spread sense and reason to the masses rejoice for the time is finally upon us that facts may finally win the day!,NOT
wow good on you girl!,NOT
omg go trish! 🍌💖,NOT
the poetic-ness of there being a trump advertisement before this video,NOT
yess freelee you are so beautiful inspirational,NOT
i am woke!,NOT
just look up vegan alternatives to foods u like lol,NOT
my ears are bleeding.,NOT
i thought i was trans...... turns out just really gay(and misslead) im crossdresser now but thats it,NOT
cauliflower buffalo wings are actually really good xd,NOT
i wish i had more people like you growing up i had a lot of people like trisha tell me because i wasn't stereotypical woman that i was trans.,NOT
i think she's a flamboyant gamine which means shes a female with a higher yang balance but some features of yin like tina turner audrey hepburn and lady gaga i'm a guy whose almost the oppisite in body typing i'm a theatrical romantic so i'm a guy who has a higher yin female energy/lines balance examples being prince johnny depp and sure sometimes i feel way more fem especially around other men but that doesn't mean i'm trans or nothing like that i can't believe she really said 1000% ,NOT
trisha i'm gay black and trans huh at this point shes basically scarlett johansson's movie career.,NOT
a woman stays at home and she is a housewife a guy stays at home and he is a deadbeat.,NOT
i'm so proud trisha i been vegan for over months now and i lose fat and gain muscle you can do this girl wish the best of luck btw love your daddy issue music video can't wait for the upcoming music videos 😘🐠,NOT
"get potatoes,rice and pasta vegetables etc try high carb low fat diet",NOT
coming from a trans man this isn't how it fucking works trish you need gender dysphoria to be trans gender dysphoria is feeling a disconnect and discomfort in your biological gender's body and you clearly don't have that issue trans men can be gay yes trans men can like makeup and fashion yes but trans men absolutely do not want to be seen as a female? that's against everything we stand for and have to go through this shit isn't a joke trish being trans isn't something you randomly use as an excuse for not liking straight men or for feeling insecure about being called a bitch because you are assertive you are one of the reasons people outside of the community see us as a joke i hope this is either a shitty joke that you somehow thought would be funny or that people realize this isn't how being ftm works.,ABU
yassssss!! this is great,NOT
your boys end of period idk why people entertaining this crap,ABU
mrs summers you shouldn't wear so much makeup,NOT
lol 😂😂😂😂 wage gap is a myth,NOT
"""and although that statement is factually true... cite your sources honey",NOT
remember their faces people they will be remembered as cheaters in women sports history,ABU
i need to ask a question i have compared my pay to women at the same job and it is the same pay so where is the gap i have looked at men in higher payed jobs and noticed they usually involve risk taking of some form so the gap must probably then exist in these levels of employment my question now is if you see fit to charge a man more for insurance because of risky behavior why dont you see it fit to pay men for these traits?,NOT
you can eat veggie burgers beans smoothie bowls bean burritos a lot of fruit hummus and carrots and much more! btw you can have everything vegan,NOT
almost a good and balanced report but your premise still expects society to fix the choices which women make voluntarily which is more important child-rearing or making money why is money the only measure of a successful life and the only way in which feminists feel that a women's worth should be measured what about happiness and fulfilment and family many women do and always will put these aspects of life ahead of making money this will never change and therefore the wage-gap read earnings gap will never disappear.,NOT
trish would sell her family plus the dog and the parrot for money and attention...🤢🤢🤮,NOT
i support trish but i'm so confused apologies but the only thing i really got was trish not wanting to be a woman because of society but i hope she's happy.,NOT
i don't see gender so there is no wage gap.,NOT
men work longer case closed,NOT
“if that makes sense everyone else no honey it doesn't make sense,NOT
or maybe just maybe it doesn't exist,NOT
those are guys.,ABU
dem niggaz are boys!,ABU
because you can't have a good old boy network with outold boys keep up the work of republican facist propaganda you obviously have never had a job or your a business owner yes your gender is a problem why isn't a man doing this report this college must be sponsored by nazi's.,ABU
the societal change social justice warriors want mean the majority are left out in favor of the minority the left just never fails to screw things up.,NOT
uhh no the facts you showed actually revealed that the male dominance of the high paying jobs which happens because the society and our culture encourage boys about having such job a lot more than girls creating the wage gap.(no it's not because boys are better at stem the science itself already proved that girls are just as good as boys at math and science and etc. also since our businesses were run by mostly males since the beginning of the word business the culture actually is more fit to men which also is the big reason of the wage gap women are discriminated just look at the facts,NOT
all that botox is making her sick.,NOT
she has already broken it...,NOT
it's odd that you never hear anyone ever talk about the fact that in the porn industry women actors are paid about ten times as much as men actors for doing the same job.,NOT
i identify as i'm gonna kill myself after all the bs i just heard.,NOT
feminazis always try to play this off by saying that women are swayed towards certain jobs from a young age😂,NOT
did you consider sex worker jobs which is totally in favour of women no you didn't women don't pay for sex men do that covers for the gap anyways.,NOT
they don't belong there!! compete in your own transgender division,ABU
your voice changes in your videos alot,NOT
she's not trans and gigi does not pass he's a dude.,ABU
it's funny how this video disproves the wage gap,NOT
why dont women just have less kids i dont think any would really mind if a family has one or two children instead of or three children also women with a lot of kids almost never work if you have three kids then u really shouldnt expect to go back to work until right around when the gap shrinks again.,NOT
estrogen does not replace male hormones why transgender have their own class cheaters,ABU
who else is looking for feminists in the comments?,NOT
wow and i thought i was doing alright when i got out of business school i wasn't even in the same bracket as these men or women.,NOT
i was going to tweet you about this!,NOT
from my understanding of this video its the fact that women are expected to have worst paying jobs and are expected to be home more,NOT
freelee can shut the fuck now smh,ABU
try eat things like rice or homemade fries sweet potato fries or roast sweet potato and vegetables try include legumes like chickpeas or make some houmous if you don't like plain chickpeas and make soups and stuff for the week so that it's easier not to resort to snacking.,NOT
holy fuck.. it's people like that who make me hate being trans even more.. it's like they fucking glorify it.. it's not fun. it's not cool. it's not any of those things it's a fucking struggle and it can break you down.. even if she is just trolling that shits not cool.. you don't joke bout that shit because it's serious and people like me suffer from it every waking moment..,NOT
fuck yes finally!!!!,NOT
you deserve to hit m soon!,NOT
oh my god shut up,NOT
trisha female trisha i am transgender also trisha im a 000 female,NOT
there is no gender wage gap,NOT
freelee will you do a video about emily skye she is also an aussie very famous on social media and recently on a magazine she recommends a diet of mostly chicken and steamed vegetables though and says that she has a very sensitive tummy maybe raw till will help her digestion she is already fit looking and very sweet but i think she is a huge influence on many girls and the whole white chicken is healthy myth is just being reaffirmed thanks!,NOT
just because you feel like a girl don't mean you're a girl why people gotta make shit complicated ,NOT
please do another video on her new videos about her being trans”,NOT
real gender classification is under attack,ABU
they are men xx woman xy male you can't change science,ABU
thank you for telling the truth,NOT
"""medical science is only in its infancy yet it has shown that our natural diet is that which grows out of the ground. abdu'l-bahá bahai faith",NOT
it's sounds like you are nonbinary not transgender,NOT
so more women should enter science and tech cool why aren't they and why do they expect the business fields to change working hours for women's needs instead of planning ahead for children and choosing your field accordingly?,NOT
this video doesn't address hiring promotion policies or the fact that two people doing the same job may be paid differently usually the woman earning less some women are completely willing to work long hours and yet they still get paid less also according to the acfe women are less likely to commit fraud so maybe companies should consider hiring more women into higher level positions.,NOT
she is about as trans as my straight basic bitch white self is .< i literally hate people like her because it does create this mockery of people i know who have gone/are going through the struggles of transitioning and it just sucks that she's profiting off of it why is the internet not flipping out over this?,NOT
woo hoo cheers to klaus from pbn great job dude!!!!!,NOT
beyond meat burgers are so good  gardenia foods are great it is great if you are craving old american standard diet congrats this is great to hear.,NOT
ahhh liberals facing reality,NOT
"""what people miss about the gender wage gap that it's fake.",NOT
they are pretty slow for two men lol,ABU
how can u compare when people got different occupation and stuff....,NOT
so early its kind of weird love you trish,NOT
i'm so proud of you and don't worry no one is perfect there will be times where you might backslide and eat something non-vegan sometimes even on accident things we might think are vegan turn out not to be the point is don't quit don't get discouraged ignore the negative people and focus on the people that want to support you and see you succeed you're beautiful inside and out and you deserve the happiest and healthiest life you can lead.,NOT
freelee is gonna freak out,NOT
can u please make a video on how she lied to a whole community!!!!! she is not vegan and just posted a picture on insta with chicken and waffles she is a troll and will always be,NOT
no she ist,NOT
go off queen 😍,NOT
holly shit prager u seems to have gotten something right?!! wow... just wow of course they didn't get here through a critical analysis of evidence but rather because in this one case the evidence does not contradict their political narrative seeeerrriously can we dispense with fake universities now or should we elect another con artist president or two first?,NOT
lmao at everyone who actually believes that shes going vegan!,NOT
oml ppl here are triggered typing up whole freaking paragraphs...smh this is youtube lol,NOT
thank you for covering this trisha video i felt very confused by what she was trying to say every sentence was either a contradiction or assumptions.,NOT
did no one listen to her she said she's only going vegan for weeks not a total lifestyle change just a diet change.,NOT
i work in a warehouse where they actualy pay quite good its male dominated job obviously anyway they decided to start recruit women who actualy managed to stay - days max and left because they couldn't handle thy physical job,NOT
there is no gender wage gap anymore.,NOT
wasn't this filmed like a month ago before shane's movie?,NOT
freele you're amazing love you i've been vegan for a year now 3,NOT
dont forget women are victims of men since century like black people for exemple so if the gap doesnt exist nice even if other studies show the opposite).,NOT
cough propaganda.. cough cough,NOT
my two sons and  have been both vegans for two years the younger one got rid of his asthma and is free from medications since vegans they have never been sick not even a runny nose and they are stronger then ever before i have been vegan for two years but  years vegetarian before i am writing a book about veganism in czech republic spreading the word in my home country too.,NOT
i saw her post this shit and i've been waiting for this video since lol,NOT
i've watched the vegan documentaries and none of them point to me a clear as to why look all these athletes and game changers look they have to eat the best food this veganism advertising is bs so is the meat industry is bs all these stars promoting veganism as if it was their life-style always is bs as well i don't buy this bs never going vegan it's a scam and so is eating today's meat is a scam what is not a scam is what is written in the bible every moving thing that lives shall be food for you and as i gave you the green plants i give you everything. so this vegan bs is wrong wrong wrong if you want to be a vegan fine but don't use it as a religion why meat is not good for the body in todays world is because it's overly processed bible wasn't speaking about processed half-assed meat it was talking about the real grass fed without anti-biotics flooded with drugs meat i hate being vegan and i like eating meat but neither is correct because so many things are over processed in todays world.,NOT
they should be competing in against men or other transgenders and not against women,ABU
if companies can get away with paying women less then why don't they fire all men and hire only women up to 0% of a companys expense are salaries.,NOT
"are you kidding me id love to make over 50,000.. keeping this wage gap to only people in college is dumb a lot of people don't have college graduates and would love to make 100k a year when talking about the wage gap why don't we talk about the wealth gap i can't care about a gender-based wage gap when so many people are in poverty sorry just my two cents",NOT
someone say something ,NOT
i love that you're trying out veganism!  i do think you should have bought more fruit and fruit with more calories but this is fantastic i highly recommend eating lots of rice potatoes and pasta because those are very high calorie high carb foods and they're so yummy too!,NOT
old video she already filmed the music video lol she isnt vegan anymore she ate bacon and eggs yesterday,NOT
and in any case who said that revenue should be split evenly across genders??,NOT
she just posted on her snap of her eating chicken and waffles aha,NOT
i really enjoyed this film thank you!🌱❤,NOT
shut down wage gap discussions by pressing them on the *_far_* more outrages death gap in the workplace. until they shush about the wage gap all they should hear from us is death gap death gap death gap death gap death gap death gap death gap death gap death gap death gap death gap death gap death gap death gap death gap,NOT
so there is no wage gap....,NOT
if women got paid 2 less for the exact same work wouldn't companies only employ women cause it'd be cheaper and they'd get the same results.,NOT
id fuckthe shit outta that grandma,ABU
there is a difference between wage gap and earnings gap and feminists don't seem to know this,NOT
it makes sense if women want to get paid as much as men they should do a good of job if they do and are discriminatated because of having children then it's the companies fault.,NOT
i hope she still goes through with it although she is in the middle of a really bad breakup right now,NOT
this is interesting however the reason why women make different choices on career and pay is because our society constantly influences women on the idea that they aren't worth as much as men and that they cannot amount to that by that regard if i was raised with alot of influences that my gender is subordinate to another would greatly affect my choices for my career and my actions to ask for higher pay honestly your channel is no better than the young turks or breitbart.,NOT
me me me me me me,NOT
lies gender equality is already a thing propaganda,NOT
::pls read this lol it may be helpful: make sure you take vitamin b1 and get all the nutrients you need and you're probably gonna get cravings most people do at the beginning of their journey:) especially knowing you hehe so i recommend getting fake meat products such as gardein products they're soooo yummy and make your cravings dissapear:) eat lots of beans and spinach and get yummy coconut milk ice cream or sorbet stuff it's my favourite fucken thing and ugh just yummmmm!!!! and also it's not an easy change it's huge and takes commitment but if you stick with it you wonttttt regret it!! don't be afraid to eat a chicken nugget every once in a blue moon if that's what you're really craving cutting yourself off completely at all times especially when you first start out may just make you resent the vegan diet even more!(for some people it's better to just go cold turkey(or tofurkey in this case)and that's cool too:) you're still making a huge difference with this choice and i'm so happyyyy:)))),NOT
as a non-binary male i think you are gender fluid,NOT
if your born a female but look like a boy you are a female unless you actually get trans,NOT
“follow your heart bible says the heart is deceiving lol i think this every time someone says follow your heart,NOT
94 of all work place deaths are men.,NOT
btw don't deprive yourself but you can't eat as much as you want i followed rt for months and gained 5lbs eat until your full but keep in mind the rule of calories in vs calories out.,NOT
this vid was interesting for the first minute then all i heard was blah blah blah,NOT
also chic peas lentils etc,NOT
i'm vegan and there are a couple meals i eat that are super yummy!! white rice or wild rice with steamed broccoli and carrots with whatever sauce is your favorite over the top is so good if you put orange sauce or soy sauce over the top it's just like it's from panda for breakfast a smoothie or a banana or two and some english muffins with peanut butter or pb on them is delicious! and pasta is always a good option when you are super hungry and want some carbs lol mix in some marinara and veggies and it's bomb these are just some foods that i ate alot when i was transitioning cause thy were things i already ate when i wasn't vegan i love you trish ️❤️,NOT
why do people still even have to make this video?,NOT
i've been vegan for weeks now and i lost kg i'm so happy,NOT
thank you i just had a convo with someone about how people don't understand that you can be masculine and feminine within the same fucking body as humans we are a spectrum of things a lot of people don't seem to understand you can be a feminine guy or a tomboy...and shockingly you don't have to be a gay man if your feminine or a lesbian if you're tomboy you can be whatever you f e e l you may want something for clout but that doesn't make it true although thinking on this a few days later i'm not sure if she is just having a mental breakdown in general and i hope she gets some good therapy.,NOT
another cause is that women tend to choose similar jobs and careers meanwhile men are way more diversify these creates a lot more workers that are needed in certain jobs so the competence in those jobs rise and the salary of all those professionals is reduced why women choose the same hobbies and careers the answer is easy. culture inertia since religión times most religions did not allow women to do the same things that men did they could not study work in some jobs or do almost nothing more than take care of their childs. that is the gap you are looking for.,NOT
" weeks later,back to meat classic click bait.",NOT
i cry every time i watch one of these videos i don't know why i get so emotional it's really not like me... but i'm so happy!,NOT
me when my muscles are glistening in the wind,NOT
oh my god good job trisha i am so proud your awesome!,NOT
this shows you that men are men and women are women waiting for triggered people to come in my comment section),NOT
vegan low fat pumpkin chocolate chip muffins flax eggs cups sugar(i use coconut sugar because it's low glycemic but its less sweet so maybe halfand half can 1 ounces solid-pack pumpkin / cups canola oil / cups unsweetened applesauce . cups all-purpose flour . cups oat flour blend oats teaspoons baking soda teaspoon baking powder teaspoon ground cinnamon teaspoon salt vegan enjoy life chocolate chips or chopped dark chocolate bar directions in a large bowl beat the flax eggs sugar pumpkin applesauce and oil until smooth combine the flours baking soda baking powder cinnamon and salt gradually add to pumpkin mixture and mix well fold in chocolate chips fill greased or paper-lined muffin cups three-fourths full.bake at 00 for 5-1 minutes or until a toothpick inserted near the center comes out clean cool in pan  minutes before removing to a wire rack.yield about dozen so good and it's a treat but at least it's not cheating!!!!!!,NOT
lit rally clownery luv xx,ABU
i thought you were a lesbian trisha!!!,NOT
why cant you just be a masculine woman you said you liked the energy of being a boy ig is how it made sense to me but your not a boy you just want big dick energy im just curious no hate.,NOT
that little gap can only be explained by blaming a man not!,NOT
so slow dudes won and placed second in a female track meet,ABU
thats awesome finally!,NOT
ye but men don't take tasks for their tasks because you can't when i was younger my dad couldn't come to my matches or to the store with me because his boss didn't let him he let woman working with him do so but not men of cource men are going to get more money if they can't leave work to spend time with their children he couldn't be with me most weekends so of course he got more money if men´s jobs are less flexible then they are going to work more therefore gain more.,NOT
youre fucking disqusting to me blockedddd on everything,ABU
controversial subject reported jk xd,NOT
summer staple watermelon juice!! / a watermelon a whole lime the juice) a thumb of ginger  mint leaves . cups of water blend!! pour over ice and ahhhhhhhh 🏼!!!,NOT
"...i guess what makes people get negative the most is also the fact that she monetized all those videos including this last one today first one has two ads 2mil views aka at least -10k second one has three ads 1mil views aka around -5k and this last one has four ads which will no doubt reach a million views at least so all in all with those last three vids that's anywhere from 0k at the minimum to 0k+ all this in three days) that's why people amongst other things but mainly i feel took it as oh just another clickbait troll stunt from trisha the chicken nugget"" she is who she is and usually id tell her she doesn't need to explain anything but this time it def got icky somehow and she has to take serious action to rectify the damage she's done i think she should be demonetizing those videos or better donating all the money from them to the lgbtq community with proof despite all i truly believe she cares about this community and that she didn't intend anything bad....the only thing that could make me question that is her keeping that money i think she is just a very dependant person who absorbs the personality of whoever is in her life at that time and who then has an identity crisis when that person gets out of her life it's not necessarily a bad thing she could def turn this around be an award winning actress with what is originally a more negative personality traits lol) but the girl needs to go away for a while alone on a vacation and concentrate on finding herself once and for all but that's just my long opinion ",NOT
you can eat vegan chicken wings you know,NOT
people mad that they slow or that they kids slow ,NOT
5k dislikes of feminist,NOT
god gave very good directions on what to eat do any of you read your or my bible?,NOT
i hate vegans,NOT
yasss trish i'm so excited for you,NOT
i am seriously considering going vegan however the one question i can not answer is what happens to the animals if they are culled either for food or not?,NOT
i went vegan for a day tried to go for a week and what i did was look up recipes like avocado club banana peanut butter smoothie and i do believe that you can get starbucks but just get it with coconut milk and try to get some juices because drinking straight water for weeks is going to wear our your body honey isn't vegan btw well i don't think it is),NOT
it was so insulting to all the other athletes when the father said that track isn't even that important to them this is the state tournament not just a regular track meet a lot of girls college plans may depend on these post season tournaments you're pushing your agenda and interfering with what the other girls have worked so hard for and it's not even that important to you? that's disgusting and selfish.,NOT
i feel like she could spend a little more time exploring and research a bit more time to find herself and get her words together a lot of things she said don't add up or just aren't right like people that are referred to as they don't have did that's nothing to do with it.,NOT
baby steps d,NOT
hahahaha i love it,NOT
well done trisha! just stick to 00 calories a day and eat lots of starchy low fat foods you can literally eat anything you want as long as it doesn't have animal products in meat fish eggs milk cheese honey etc but make sure you eat so proud of you xx,NOT
hello guys i am a new in the vegan community hope you all have a good day ,NOT
1:2 so she's saying that the fact that there is a six cent bias of sexism is fine i can't believe a woman would say that wtf,NOT
lady i love you,NOT
hun at the very most you're gender fluid stop before you cause me to have an aneurism,NOT
39:2 who else here loves massive attack ),NOT
how long until this is taken down i wonder...,NOT
she's not vegan look at her snaps,NOT
maybe because men are going out of their way to work constantly and goes to work despite being hurt or sick they're natural leaders and they're always trying to do the best women have the potential they just don't go for the job that men go for.,NOT
"it's problematic for young people when people post this crap when i was a young woman i didn't understand being an aromantic asexual  just that i didn't want to date the guys that asked me out i liked short haircuts and doc martens and the whole punk look in general i didn't really wear any makeup until i was in my early 0s if i had seen all this nonsense at that time i would have been questioning whether i was transgender becasue they equate being a girl that wears short hair as male to female transgender or gender fluid because every once in a while you do your eyebrows and wear mascara it's not just annoying it's confusing for people who are really trying to figure things out when my brother was in kindergarten they read cinderella to his class he waved his hand and said when i grow up i hope i have a pretty dress like hers"" why because my brother is an attention hound and went for the laugh at any opportunity they called my mother in for a talk which was stupid but if it happened now with all of this bs he would be called transgender and someone would be trying to give him hormones.",NOT
"eat a truck load of potatoes rice pasta and other filling foods with lots of carbs fruit and vegetables are great but if you eat just that then you,l be hungry and wanna quit we're proud of you and i wish you the best remember potatoes rice pasta all the time.",NOT
im so proud on you please try this a lil time you can do this!!!,NOT
hi i'm a vegetarian here's some tips protein nuts nut butters beans lentils veggies like broccoli and spinach tofu you can go into the freezer section and there are vegan chicken nuggets and burgers and hot dogs etc make sure to have a variety of veggies and fruit so you can get all your vitamins in milk sub almond milk/cashew milk/coconut milk that's just a little bit but honestly when i started out i googled a lot of things and just ventured around the store for meal ideas!! good luck!!!,NOT
so proud omg i wish you the best with this beautiful diet,NOT
creating fake meat is still missing the point,NOT
slay girl i'm rooting for u but no one gonna take my chicken nuggets from me,NOT
get a whole water melon you can eat a whole watermelon for lunch even two if you'd like get some tomatoes and avocado!!!,NOT
as a male nurse i can attest that nursing is mostly made of women more than /4 but nurse anesthesia is almost 0/50 this is tru for icu nursing where nurses are paid more and night shift work travel work etc there is no way in hell women in nursing are making less for the same job.,NOT
vegan gains brought me here ),NOT
oh my fucking gosh bitch you cannot be ignorant to the fact that you cannot change everyones lives you meet if they want to be vegan let them do it only if they are genuine about it if you come on with a strong approach its like youre shoving bullshit into their head and its just going through one ear and out the other.,ABU
i also was gonna go vegetarian to copy mj😂,NOT
"i thought this woman was just confused but sort of relatable in her confusion until she said i think of myself as a man because i'm assertive"" okay now that's just sad menopause will fix that wrong way of thinking but young women should not have to wait that long.",NOT
oh no you guys women are only earning two hundred and fifty thousand dollars a year whatever will these businesswomen and scientists do?!?!? i swear between this and jennifer lawrence complaining about her pay this looks like an exclusive problem of the rich the rest of humanity all have job titles and somewhere in hr there is a big chart that says what each job title gets per hour.,NOT
that's it she needs her camera taken🤦🏽‍♂️🤦🏽‍♂ what was this,NOT
hey vox wtf gender gap betwen to genders ?? i want a gender gap study betwen all  genders 😂😂😂,NOT
nah u both guys gtfo,ABU
i really wish that they would have covered the blue collared skilled labour jobs that's a whole different story the gap is huge when it comes to pay and advancement between the sexes.,NOT
while this definitely seems ever so slightly pro wage gap i do have to commend vox for approaching this issue very factually i think i may have to re-subscribe.,NOT
trisha is such a moron i can't take her anymore,ABU
"i'm no feminist but if you are going to present a proper argument you can't repeatedly twist facts with vague statements...1 why don't businesses hire only woman? because when i hire someone for a job there are literally  years worth of discrimination laws that prevent me from making my decision based on gender oh and your reproductive sex is not listed under qualifications  they don't take into account occupation no they only take into account literally all occupations held by both/either genders making it abundantly non-bias .""position are you reflecting on men holding higher payed positions illustrating a gender-based inequality because it sounds like you did  education people who attend a university will make on average million dollars more over  years and there are more woman than there are men in college so logically shouldn't education result in woman making more hours per week we literally just heard you mention both parties working full-time rendering that irrelevant to the statistic ....",NOT
dudes are crushing real girls and the woke left are cool with it lolololol.,ABU
unfair advantage...gee ya think sorry but i don't feel sorry for those who started this crap to begin with and are now crying fowl.,ABU
so the end of the video basically says that the entire world should change the way it does things so that women end up with the same amount of money buahahahahahaa,NOT
